Radar 6 can detect point at (112.047084, 26.044584, 132.000000)
Radar 4 can detect point at (112.353750, 27.506251, 106.000000)
Radar 6 can detect point at (112.047084, 26.043751, 132.000000)
Radar 4 can detect point at (112.353750, 27.505417, 113.000000)
Radar 6 can detect point at (112.047084, 26.042917, 131.000000)
Radar 4 can detect point at (112.353750, 27.504584, 114.000000)
Radar 6 can detect point at (112.047084, 26.042084, 132.000000)
Radar 4 can detect point at (112.353750, 27.503751, 119.000000)
Radar 6 can detect point at (112.047084, 26.041251, 134.000000)
Radar 4 can detect point at (112.353750, 27.502917, 127.000000)
Radar 6 can detect point at (112.047084, 26.040417, 138.000000)
Radar 4 can detect point at (112.353750, 27.502084, 151.000000)
Radar 6 can detect point at (112.047917, 26.054584, 240.000000)
Radar 4 can detect point at (112.353750, 27.501251, 185.000000)
Radar 6 can detect point at (112.047917, 26.053751, 216.000000)
Radar 4 can detect point at (112.353750, 27.500417, 224.000000)
Radar 6 can detect point at (112.047917, 26.052917, 191.000000)
Radar 6 can detect point at (112.047917, 26.052084, 185.000000)
Radar 6 can detect point at (112.047917, 26.051251, 170.000000)
Radar 6 can detect point at (112.047917, 26.050417, 148.000000)
Radar 6 can detect point at (112.047917, 26.049584, 133.000000)
Radar 6 can detect point at (112.047917, 26.048751, 129.000000)
Radar 6 can detect point at (112.047917, 26.047917, 129.000000)
Radar 6 can detect point at (112.047917, 26.047084, 129.000000)
Radar 6 can detect point at (112.047917, 26.046251, 131.000000)
Radar 6 can detect point at (112.047917, 26.045417, 133.000000)
Radar 6 can detect point at (112.047917, 26.044584, 134.000000)
Radar 6 can detect point at (112.047917, 26.043751, 138.000000)
Radar 4 can detect point at (112.353750, 27.485417, 91.000000)
Radar 6 can detect point at (112.047917, 26.042917, 146.000000)
Radar 2 can detect point at (112.396250, 25.347084, 129.000000)
Radar 6 can detect point at (112.047917, 26.042084, 146.000000)
Radar 4 can detect point at (112.354584, 27.507084, 110.000000)
Radar 2 can detect point at (112.396250, 25.346251, 120.000000)
Radar 4 can detect point at (112.354584, 27.506251, 112.000000)
Radar 6 can detect point at (112.047917, 26.040417, 156.000000)
Radar 6 can detect point at (112.047917, 26.039584, 176.000000)
Radar 4 can detect point at (112.354584, 27.503751, 118.000000)
Radar 6 can detect point at (112.048750, 26.054584, 227.000000)
Radar 2 can detect point at (112.396250, 25.342917, 170.000000)
Radar 4 can detect point at (112.354584, 27.502917, 125.000000)
Radar 6 can detect point at (112.048750, 26.053751, 221.000000)
Radar 2 can detect point at (112.396250, 25.342084, 173.000000)
Radar 4 can detect point at (112.354584, 27.502084, 136.000000)
Radar 6 can detect point at (112.048750, 26.052917, 204.000000)
Radar 2 can detect point at (112.396250, 25.341251, 166.000000)
Radar 4 can detect point at (112.354584, 27.501251, 161.000000)
Radar 6 can detect point at (112.048750, 26.052084, 190.000000)
Radar 2 can detect point at (112.396250, 25.340417, 171.000000)
Radar 4 can detect point at (112.354584, 27.500417, 196.000000)
Radar 6 can detect point at (112.048750, 26.051251, 175.000000)
Radar 2 can detect point at (112.396250, 25.339584, 160.000000)
Radar 6 can detect point at (112.048750, 26.050417, 145.000000)
Radar 6 can detect point at (112.048750, 26.049584, 133.000000)
Radar 6 can detect point at (112.048750, 26.048751, 129.000000)
Radar 2 can detect point at (112.396250, 25.337084, 179.000000)
Radar 6 can detect point at (112.048750, 26.047917, 127.000000)
Radar 2 can detect point at (112.396250, 25.336251, 176.000000)
Radar 6 can detect point at (112.048750, 26.047084, 131.000000)
Radar 6 can detect point at (112.048750, 26.046251, 139.000000)
Radar 4 can detect point at (112.354584, 27.492917, 182.000000)
Radar 2 can detect point at (112.396250, 25.329584, 176.000000)
Radar 6 can detect point at (112.048750, 26.045417, 152.000000)
Radar 4 can detect point at (112.354584, 27.492084, 182.000000)
Radar 2 can detect point at (112.396250, 25.328751, 183.000000)
Radar 6 can detect point at (112.048750, 26.044584, 167.000000)
Radar 6 can detect point at (112.048750, 26.042917, 190.000000)
Radar 6 can detect point at (112.048750, 26.039584, 198.000000)
Radar 2 can detect point at (112.396250, 25.323751, 234.000000)
Radar 4 can detect point at (112.354584, 27.485417, 93.000000)
Radar 6 can detect point at (112.049584, 26.055417, 187.000000)
Radar 2 can detect point at (112.396250, 25.322917, 246.000000)
Radar 6 can detect point at (112.049584, 26.054584, 199.000000)
Radar 4 can detect point at (112.354584, 27.484584, 93.000000)
Radar 2 can detect point at (112.396250, 25.322084, 231.000000)
Radar 6 can detect point at (112.049584, 26.053751, 213.000000)
Radar 6 can detect point at (112.049584, 26.052917, 198.000000)
Radar 6 can detect point at (112.049584, 26.052084, 163.000000)
Radar 6 can detect point at (112.049584, 26.051251, 150.000000)
Radar 2 can detect point at (112.396250, 25.317917, 221.000000)
Radar 6 can detect point at (112.049584, 26.050417, 137.000000)
Radar 4 can detect point at (112.355417, 27.510417, 100.000000)
Radar 2 can detect point at (112.396250, 25.317084, 205.000000)
Radar 6 can detect point at (112.049584, 26.049584, 130.000000)
Radar 6 can detect point at (112.049584, 26.048751, 128.000000)
Radar 6 can detect point at (112.049584, 26.047917, 129.000000)
Radar 6 can detect point at (112.049584, 26.047084, 139.000000)
Radar 2 can detect point at (112.396250, 25.313751, 226.000000)
Radar 4 can detect point at (112.355417, 27.505417, 118.000000)
Radar 6 can detect point at (112.049584, 26.046251, 157.000000)
Radar 4 can detect point at (112.355417, 27.504584, 118.000000)
Radar 6 can detect point at (112.049584, 26.045417, 190.000000)
Radar 4 can detect point at (112.355417, 27.503751, 121.000000)
Radar 6 can detect point at (112.049584, 26.044584, 236.000000)
Radar 4 can detect point at (112.355417, 27.502917, 120.000000)
Radar 6 can detect point at (112.049584, 26.043751, 254.000000)
Radar 4 can detect point at (112.355417, 27.502084, 123.000000)
Radar 4 can detect point at (112.355417, 27.501251, 147.000000)
Radar 4 can detect point at (112.355417, 27.500417, 163.000000)
Radar 4 can detect point at (112.355417, 27.499584, 198.000000)
Radar 6 can detect point at (112.049584, 26.039584, 216.000000)
Radar 6 can detect point at (112.050417, 26.055417, 169.000000)
Radar 6 can detect point at (112.050417, 26.054584, 166.000000)
Radar 4 can detect point at (112.355417, 27.497084, 272.000000)
Radar 6 can detect point at (112.050417, 26.053751, 179.000000)
Radar 6 can detect point at (112.050417, 26.052917, 179.000000)
Radar 6 can detect point at (112.050417, 26.052084, 161.000000)
Radar 6 can detect point at (112.050417, 26.051251, 139.000000)
Radar 4 can detect point at (112.355417, 27.492084, 171.000000)
Radar 6 can detect point at (112.050417, 26.050417, 132.000000)
Radar 6 can detect point at (112.050417, 26.049584, 127.000000)
Radar 6 can detect point at (112.050417, 26.048751, 130.000000)
Radar 6 can detect point at (112.050417, 26.047917, 142.000000)
Radar 6 can detect point at (112.050417, 26.047084, 157.000000)
Radar 4 can detect point at (112.355417, 27.486251, 98.000000)
Radar 6 can detect point at (112.050417, 26.046251, 184.000000)
Radar 6 can detect point at (112.050417, 26.045417, 235.000000)
Radar 6 can detect point at (112.050417, 26.044584, 269.000000)
Radar 2 can detect point at (112.396250, 25.283751, 182.000000)
Radar 6 can detect point at (112.050417, 26.043751, 268.000000)
Radar 2 can detect point at (112.396250, 25.282917, 188.000000)
Radar 4 can detect point at (112.356250, 27.508751, 111.000000)
Radar 2 can detect point at (112.396250, 25.282084, 187.000000)
Radar 6 can detect point at (112.050417, 26.041251, 225.000000)
Radar 6 can detect point at (112.050417, 26.039584, 217.000000)
Radar 4 can detect point at (112.356250, 27.504584, 123.000000)
Radar 6 can detect point at (112.050417, 26.038751, 255.000000)
Radar 4 can detect point at (112.356250, 27.503751, 124.000000)
Radar 6 can detect point at (112.051250, 26.055417, 171.000000)
Radar 4 can detect point at (112.356250, 27.502917, 112.000000)
Radar 6 can detect point at (112.051250, 26.054584, 148.000000)
Radar 4 can detect point at (112.356250, 27.502084, 119.000000)
Radar 6 can detect point at (112.051250, 26.053751, 149.000000)
Radar 2 can detect point at (112.397084, 25.348751, 143.000000)
Radar 4 can detect point at (112.356250, 27.501251, 128.000000)
Radar 6 can detect point at (112.051250, 26.052917, 149.000000)
Radar 2 can detect point at (112.397084, 25.347917, 138.000000)
Radar 4 can detect point at (112.356250, 27.500417, 134.000000)
Radar 6 can detect point at (112.051250, 26.052084, 138.000000)
Radar 2 can detect point at (112.397084, 25.347084, 130.000000)
Radar 4 can detect point at (112.356250, 27.499584, 168.000000)
Radar 6 can detect point at (112.051250, 26.051251, 131.000000)
Radar 2 can detect point at (112.397084, 25.346251, 125.000000)
Radar 4 can detect point at (112.356250, 27.498751, 194.000000)
Radar 6 can detect point at (112.051250, 26.050417, 129.000000)
Radar 4 can detect point at (112.356250, 27.497917, 219.000000)
Radar 6 can detect point at (112.051250, 26.049584, 130.000000)
Radar 6 can detect point at (112.051250, 26.048751, 142.000000)
Radar 6 can detect point at (112.051250, 26.047917, 160.000000)
Radar 6 can detect point at (112.051250, 26.047084, 192.000000)
Radar 4 can detect point at (112.356250, 27.497084, 248.000000)
Radar 6 can detect point at (112.051250, 26.046251, 212.000000)
Radar 2 can detect point at (112.397084, 25.343751, 163.000000)
Radar 6 can detect point at (112.051250, 26.045417, 228.000000)
Radar 2 can detect point at (112.397084, 25.342917, 176.000000)
Radar 6 can detect point at (112.051250, 26.044584, 251.000000)
Radar 2 can detect point at (112.397084, 25.342084, 176.000000)
Radar 6 can detect point at (112.051250, 26.043751, 262.000000)
Radar 2 can detect point at (112.397084, 25.341251, 162.000000)
Radar 2 can detect point at (112.397084, 25.340417, 153.000000)
Radar 4 can detect point at (112.356250, 27.491251, 139.000000)
Radar 6 can detect point at (112.051250, 26.042084, 250.000000)
Radar 2 can detect point at (112.397084, 25.339584, 149.000000)
Radar 6 can detect point at (112.051250, 26.041251, 280.000000)
Radar 6 can detect point at (112.051250, 26.038751, 245.000000)
Radar 4 can detect point at (112.356250, 27.486251, 97.000000)
Radar 6 can detect point at (112.052084, 26.055417, 176.000000)
Radar 6 can detect point at (112.052084, 26.054584, 146.000000)
Radar 6 can detect point at (112.052084, 26.053751, 135.000000)
Radar 6 can detect point at (112.052084, 26.052917, 131.000000)
Radar 6 can detect point at (112.052084, 26.052084, 128.000000)
Radar 4 can detect point at (112.357084, 27.508751, 115.000000)
Radar 6 can detect point at (112.052084, 26.051251, 127.000000)
Radar 4 can detect point at (112.357084, 27.507917, 114.000000)
Radar 6 can detect point at (112.052084, 26.050417, 131.000000)
Radar 6 can detect point at (112.052084, 26.049584, 141.000000)
Radar 6 can detect point at (112.052084, 26.048751, 159.000000)
Radar 4 can detect point at (112.357084, 27.506251, 131.000000)
Radar 6 can detect point at (112.052084, 26.047917, 200.000000)
Radar 6 can detect point at (112.052084, 26.047084, 248.000000)
Radar 6 can detect point at (112.052084, 26.046251, 255.000000)
Radar 4 can detect point at (112.357084, 27.505417, 131.000000)
Radar 4 can detect point at (112.357084, 27.504584, 120.000000)
Radar 4 can detect point at (112.357084, 27.503751, 117.000000)
Radar 4 can detect point at (112.357084, 27.502917, 114.000000)
Radar 6 can detect point at (112.052084, 26.044584, 259.000000)
Radar 4 can detect point at (112.357084, 27.502084, 121.000000)
Radar 6 can detect point at (112.052084, 26.043751, 274.000000)
Radar 4 can detect point at (112.357084, 27.501251, 119.000000)
Radar 2 can detect point at (112.397084, 25.320417, 234.000000)
Radar 4 can detect point at (112.357084, 27.500417, 117.000000)
Radar 4 can detect point at (112.357084, 27.499584, 138.000000)
Radar 6 can detect point at (112.052084, 26.041251, 285.000000)
Radar 4 can detect point at (112.357084, 27.498751, 153.000000)
Radar 4 can detect point at (112.357084, 27.497917, 177.000000)
Radar 2 can detect point at (112.397084, 25.316251, 206.000000)
Radar 4 can detect point at (112.357084, 27.497084, 206.000000)
Radar 2 can detect point at (112.397084, 25.315417, 225.000000)
Radar 4 can detect point at (112.357084, 27.496251, 207.000000)
Radar 2 can detect point at (112.397084, 25.314584, 225.000000)
Radar 4 can detect point at (112.357084, 27.493751, 147.000000)
Radar 6 can detect point at (112.052917, 26.052084, 128.000000)
Radar 6 can detect point at (112.052917, 26.051251, 137.000000)
Radar 6 can detect point at (112.052917, 26.050417, 152.000000)
Radar 6 can detect point at (112.052917, 26.049584, 177.000000)
Radar 6 can detect point at (112.052917, 26.048751, 208.000000)
Radar 6 can detect point at (112.052917, 26.047917, 234.000000)
Radar 6 can detect point at (112.052917, 26.047084, 250.000000)
Radar 6 can detect point at (112.052917, 26.046251, 268.000000)
Radar 6 can detect point at (112.052917, 26.045417, 281.000000)
Radar 6 can detect point at (112.052917, 26.044584, 290.000000)
Radar 6 can detect point at (112.052917, 26.043751, 287.000000)
Radar 4 can detect point at (112.357084, 27.482917, 68.000000)
Radar 6 can detect point at (112.052917, 26.041251, 279.000000)
Radar 4 can detect point at (112.357917, 27.508751, 121.000000)
Radar 4 can detect point at (112.357917, 27.507917, 115.000000)
Radar 4 can detect point at (112.357917, 27.507084, 122.000000)
Radar 6 can detect point at (112.053750, 26.052917, 127.000000)
Radar 4 can detect point at (112.357917, 27.506251, 137.000000)
Radar 6 can detect point at (112.053750, 26.052084, 138.000000)
Radar 4 can detect point at (112.357917, 27.505417, 131.000000)
Radar 6 can detect point at (112.053750, 26.051251, 157.000000)
Radar 4 can detect point at (112.357917, 27.504584, 121.000000)
Radar 6 can detect point at (112.053750, 26.050417, 187.000000)
Radar 4 can detect point at (112.357917, 27.503751, 109.000000)
Radar 6 can detect point at (112.053750, 26.049584, 215.000000)
Radar 6 can detect point at (112.053750, 26.048751, 230.000000)
Radar 6 can detect point at (112.053750, 26.047917, 246.000000)
Radar 4 can detect point at (112.357917, 27.502917, 115.000000)
Radar 6 can detect point at (112.053750, 26.047084, 257.000000)
Radar 6 can detect point at (112.053750, 26.046251, 262.000000)
Radar 4 can detect point at (112.357917, 27.502084, 119.000000)
Radar 2 can detect point at (112.397084, 25.283751, 188.000000)
Radar 6 can detect point at (112.053750, 26.045417, 277.000000)
Radar 4 can detect point at (112.357917, 27.501251, 113.000000)
Radar 6 can detect point at (112.053750, 26.044584, 289.000000)
Radar 4 can detect point at (112.357917, 27.500417, 106.000000)
Radar 2 can detect point at (112.397084, 25.282084, 195.000000)
Radar 4 can detect point at (112.357917, 27.499584, 116.000000)
Radar 4 can detect point at (112.357917, 27.498751, 129.000000)
Radar 6 can detect point at (112.053750, 26.041251, 275.000000)
Radar 4 can detect point at (112.357917, 27.497917, 149.000000)
Radar 4 can detect point at (112.357917, 27.497084, 162.000000)
Radar 4 can detect point at (112.357917, 27.496251, 164.000000)
Radar 4 can detect point at (112.357917, 27.493751, 131.000000)
Radar 6 can detect point at (112.054584, 26.053751, 131.000000)
Radar 4 can detect point at (112.357917, 27.492917, 132.000000)
Radar 6 can detect point at (112.054584, 26.052917, 132.000000)
Radar 4 can detect point at (112.357917, 27.492084, 135.000000)
Radar 2 can detect point at (112.397917, 25.349584, 153.000000)
Radar 4 can detect point at (112.357917, 27.491251, 146.000000)
Radar 2 can detect point at (112.397917, 25.348751, 149.000000)
Radar 2 can detect point at (112.397917, 25.347917, 141.000000)
Radar 2 can detect point at (112.397917, 25.347084, 129.000000)
Radar 2 can detect point at (112.397917, 25.346251, 123.000000)
Radar 2 can detect point at (112.397917, 25.343751, 156.000000)
Radar 4 can detect point at (112.357917, 27.482917, 68.000000)
Radar 2 can detect point at (112.397917, 25.342917, 159.000000)
Radar 6 can detect point at (112.054584, 26.041251, 262.000000)
Radar 2 can detect point at (112.397917, 25.342084, 166.000000)
Radar 2 can detect point at (112.397917, 25.341251, 170.000000)
Radar 2 can detect point at (112.397917, 25.340417, 160.000000)
Radar 6 can detect point at (112.055417, 26.054584, 134.000000)
Radar 4 can detect point at (112.358750, 27.507917, 126.000000)
Radar 6 can detect point at (112.055417, 26.053751, 143.000000)
Radar 4 can detect point at (112.358750, 27.507084, 123.000000)
Radar 6 can detect point at (112.055417, 26.052917, 144.000000)
Radar 4 can detect point at (112.358750, 27.506251, 121.000000)
Radar 6 can detect point at (112.055417, 26.052084, 149.000000)
Radar 4 can detect point at (112.358750, 27.505417, 115.000000)
Radar 4 can detect point at (112.358750, 27.504584, 111.000000)
Radar 4 can detect point at (112.358750, 27.503751, 108.000000)
Radar 4 can detect point at (112.358750, 27.502917, 115.000000)
Radar 2 can detect point at (112.397917, 25.332084, 188.000000)
Radar 4 can detect point at (112.358750, 27.502084, 112.000000)
Radar 2 can detect point at (112.397917, 25.331251, 186.000000)
Radar 4 can detect point at (112.358750, 27.501251, 117.000000)
Radar 2 can detect point at (112.397917, 25.330417, 181.000000)
Radar 4 can detect point at (112.358750, 27.500417, 101.000000)
Radar 4 can detect point at (112.358750, 27.499584, 109.000000)
Radar 4 can detect point at (112.358750, 27.498751, 122.000000)
Radar 6 can detect point at (112.055417, 26.042084, 253.000000)
Radar 2 can detect point at (112.397917, 25.327084, 206.000000)
Radar 4 can detect point at (112.358750, 27.497917, 123.000000)
Radar 6 can detect point at (112.055417, 26.041251, 260.000000)
Radar 4 can detect point at (112.358750, 27.497084, 136.000000)
Radar 6 can detect point at (112.055417, 26.038751, 254.000000)
Radar 6 can detect point at (112.056250, 26.054584, 142.000000)
Radar 4 can detect point at (112.358750, 27.493751, 115.000000)
Radar 2 can detect point at (112.397917, 25.321251, 243.000000)
Radar 6 can detect point at (112.056250, 26.053751, 160.000000)
Radar 4 can detect point at (112.358750, 27.492917, 119.000000)
Radar 2 can detect point at (112.397917, 25.320417, 235.000000)
Radar 6 can detect point at (112.056250, 26.052917, 161.000000)
Radar 4 can detect point at (112.358750, 27.492084, 121.000000)
Radar 6 can detect point at (112.056250, 26.052084, 171.000000)
Radar 4 can detect point at (112.358750, 27.491251, 143.000000)
Radar 6 can detect point at (112.056250, 26.051251, 179.000000)
Radar 6 can detect point at (112.056250, 26.050417, 177.000000)
Radar 2 can detect point at (112.397917, 25.316251, 217.000000)
Radar 6 can detect point at (112.056250, 26.049584, 194.000000)
Radar 2 can detect point at (112.397917, 25.315417, 230.000000)
Radar 6 can detect point at (112.056250, 26.048751, 206.000000)
Radar 6 can detect point at (112.056250, 26.047917, 188.000000)
Radar 6 can detect point at (112.056250, 26.047084, 185.000000)
Radar 4 can detect point at (112.358750, 27.483751, 69.000000)
Radar 6 can detect point at (112.056250, 26.046251, 195.000000)
Radar 4 can detect point at (112.358750, 27.482917, 71.000000)
Radar 6 can detect point at (112.056250, 26.045417, 218.000000)
Radar 4 can detect point at (112.358750, 27.482084, 78.000000)
Radar 6 can detect point at (112.056250, 26.044584, 213.000000)
Radar 6 can detect point at (112.056250, 26.043751, 222.000000)
Radar 6 can detect point at (112.056250, 26.042917, 247.000000)
Radar 4 can detect point at (112.359584, 27.511251, 134.000000)
Radar 6 can detect point at (112.056250, 26.042084, 276.000000)
Radar 4 can detect point at (112.359584, 27.510417, 137.000000)
Radar 6 can detect point at (112.056250, 26.041251, 282.000000)
Radar 6 can detect point at (112.056250, 26.040417, 261.000000)
Radar 4 can detect point at (112.359584, 27.507917, 148.000000)
Radar 6 can detect point at (112.056250, 26.039584, 265.000000)
Radar 4 can detect point at (112.359584, 27.507084, 135.000000)
Radar 6 can detect point at (112.057084, 26.054584, 164.000000)
Radar 4 can detect point at (112.359584, 27.506251, 122.000000)
Radar 6 can detect point at (112.057084, 26.053751, 178.000000)
Radar 4 can detect point at (112.359584, 27.505417, 113.000000)
Radar 6 can detect point at (112.057084, 26.052917, 182.000000)
Radar 4 can detect point at (112.359584, 27.504584, 107.000000)
Radar 6 can detect point at (112.057084, 26.052084, 186.000000)
Radar 4 can detect point at (112.359584, 27.503751, 103.000000)
Radar 6 can detect point at (112.057084, 26.051251, 208.000000)
Radar 4 can detect point at (112.359584, 27.502917, 104.000000)
Radar 6 can detect point at (112.057084, 26.050417, 214.000000)
Radar 6 can detect point at (112.057084, 26.049584, 236.000000)
Radar 4 can detect point at (112.359584, 27.501251, 104.000000)
Radar 6 can detect point at (112.057084, 26.048751, 250.000000)
Radar 4 can detect point at (112.359584, 27.499584, 99.000000)
Radar 6 can detect point at (112.057084, 26.047917, 232.000000)
Radar 4 can detect point at (112.359584, 27.498751, 112.000000)
Radar 6 can detect point at (112.057084, 26.047084, 214.000000)
Radar 4 can detect point at (112.359584, 27.497917, 108.000000)
Radar 6 can detect point at (112.057084, 26.046251, 220.000000)
Radar 4 can detect point at (112.359584, 27.497084, 118.000000)
Radar 6 can detect point at (112.057084, 26.045417, 234.000000)
Radar 6 can detect point at (112.057084, 26.044584, 232.000000)
Radar 4 can detect point at (112.359584, 27.495417, 116.000000)
Radar 2 can detect point at (112.397917, 25.283751, 175.000000)
Radar 6 can detect point at (112.057084, 26.043751, 229.000000)
Radar 2 can detect point at (112.397917, 25.282917, 178.000000)
Radar 4 can detect point at (112.359584, 27.493751, 111.000000)
Radar 6 can detect point at (112.057084, 26.042917, 241.000000)
Radar 2 can detect point at (112.397917, 25.282084, 185.000000)
Radar 4 can detect point at (112.359584, 27.492917, 111.000000)
Radar 6 can detect point at (112.057084, 26.042084, 267.000000)
Radar 2 can detect point at (112.397917, 25.279584, 185.000000)
Radar 6 can detect point at (112.057084, 26.041251, 281.000000)
Radar 4 can detect point at (112.359584, 27.491251, 124.000000)
Radar 6 can detect point at (112.057084, 26.040417, 283.000000)
Radar 4 can detect point at (112.359584, 27.490417, 127.000000)
Radar 6 can detect point at (112.057084, 26.039584, 292.000000)
Radar 6 can detect point at (112.057917, 26.053751, 188.000000)
Radar 2 can detect point at (112.398750, 25.355417, 150.000000)
Radar 6 can detect point at (112.057917, 26.052917, 197.000000)
Radar 2 can detect point at (112.398750, 25.354584, 165.000000)
Radar 4 can detect point at (112.359584, 27.487084, 104.000000)
Radar 6 can detect point at (112.057917, 26.052084, 199.000000)
Radar 2 can detect point at (112.398750, 25.353751, 159.000000)
Radar 6 can detect point at (112.057917, 26.051251, 213.000000)
Radar 2 can detect point at (112.398750, 25.352917, 144.000000)
Radar 6 can detect point at (112.057917, 26.050417, 224.000000)
